Author Name,Author Username,Tweet Crea,ted At,Tweet Text,Likes,Retweets,Replies,Quotes,Impressions,Bookmark Count
☀ тøηαdє ☃ ѕαmüєℓ ☀™,Ingeniouskillz,4/10/2024,00:11:07+00:00,"Neuer body don dey stiff… that guy bin dey stretch for some kain balls wey you no go ever believe.

Won kan fi segbe fun baba ni 😂😂😂
#ARSBAY #ChampionsLeague",1,0,5,0,60,0
❤️ Sangi ❤️,IamSangi3,4/10/2024,00:10:50+00:00,"Barca plays #ChampionsLeague tomorrow.. I’m nervous but excited!

#PSGBARCA",1,0,0,0,35,0
Cryptyx $MOJO,ManishT47745034,4/10/2024,00:10:49+00:00,"Do I follow you?

It's because you farm:

✅ $BEYOND 
✅ $PARAM
✅ $BUBBLE
✅ $BLOCK
✅ $MOJO
✅ $TRIP

No ego, follow back and we win together 💰

#FreeAirdrops #AirdropCrypto #AirdropSolana #ChampionsLeague #SRHvsPBKS",2,0,0,0,26,0
Dotun the Nigerian🇳🇬,Kepa_Dotmors,4/10/2024,00:10:02+00:00,"All we were hearing in the viewing center was ""Goal"", ""Yehhh"", ""Ahhhhh"". Imagine if it was Chelsea or Man U that were playing😂😂😂

#ChampionsLeague",0,0,0,0,52,0
SKB,skb_skb6717,4/10/2024,00:09:55+00:00,Alphonso Davies when last you made an impact to this team. Can't defend okay but the attacks lame as well. When last I've seen that sprint down the flank and pass to the striker or take on a defender/midfielder @AlphonsoDavies  #ChampionsLeague,0,0,0,0,40,0
Adam Townsend,ApdagmyAdam,4/10/2024,00:07:53+00:00,A man's dreams are an index to his greatness. #ChampionsLeague,0,0,0,0,0,0
Martha Roman,MarthaMrtuhazaa,4/10/2024,00:07:05+00:00,All men have a sweetness in their life. That is what helps them go on. It is towards that they turn when they feel too worn out.  #ChampionsLeague,0,0,0,0,0,0
contloorsverda1984,contloorsv15660,4/10/2024,00:06:34+00:00,Wherever a man turns he can find someone who needs him.   #ChampionsLeague,0,0,0,0,0,0
IAIN,inb63,4/10/2024,00:05:59+00:00,Two cracking quarter finals #RMAMCI 3-3 #ARSBAY 2-2 #ChampionsLeague @footballontnt,0,0,13,0,79,0
Wellness,HealthHarborHub,4/10/2024,00:05:27+00:00,Eid Mubarak people .It is truly a day of blessing and Joy . #EidMubarak #EclipseSolar2024 #ChampionsLeague,1,0,3,0,16,0
Roberto,BobbyLopezOrtiz,4/10/2024,00:05:06+00:00,"Valverde, goal of the match, Foden, what a strike, such a high intensity game, but goddamn @ToniRuediger you a magician making players disappear!!! #ChampionsLeague #RealMadridManchesterCity",0,0,10,0,44,0
Jones_M,chuka_jones,4/10/2024,00:04:48+00:00,"$PARAM AND $SOMO $BUBBLE $BEYOND &amp; $TRIP AND $MOJO
LETS GOO ALL THE ↕️ 

#ChampionsLeague #EclipseSolar2024 #ManCity",0,0,0,0,7,0
Trece,PSG_trece,4/10/2024,00:03:10+00:00,Never forget that the #ChampionsLeague is the greatest club football competition in the world. No match for the quality and fixtures like we saw today.,0,0,10,0,16,0
Sky Wlker,SkyWalkProd,4/10/2024,00:02:30+00:00,"It use to drive me crazy, all through my 20's I would see these high schoolers come out making the sickest dubstep.

#Eclipse2024 #EclipseSolar2024 #tuesdayvibe #ChampionsLeague",1,0,2,0,41,0
bundwacore1986,bundwacore93317,4/10/2024,00:02:19+00:00,"Some men see things as they are and say, Why? I dream of things that never were and say, Why not?. #ChampionsLeague",0,0,0,0,0,0
drew.,drewst_,4/10/2024,00:02:17+00:00,Okay fine we get past Bayern… but then we have to face City or Real Madrid… and it’s not even the Finals yet! #ChampionsLeague,0,0,5,0,26,0
Gabriel Roth,gabriel_roth,4/10/2024,00:00:50+00:00,"He who does not trust enough, Will not be trusted.   #ChampionsLeague",0,0,0,0,4,0
Dawah & Hadiths Journey,immy6315,4/10/2024,00:00:04+00:00,"""Indeed, with hardship, there is relief"" (Quran 94:6).

 Tags For Reach only -&gt; #USWNT #drwfirstgoal #ChampionsLeague #PortfolioDay",9,2,5,0,287,0
Skam Coin,Skam_Coin,4/10/2024,00:00:04+00:00,"""Ah, perfect timing for the Champions League to beef up security. Can't wait to see if the threat is coming from a jealous rival football club or just another hacker trying to get into the cryptocurrency market. #CryptoSecurity #ChampionsLeague""",0,0,5,0,19,0
Dawah & Hadiths Journey,HadithsJourney,4/10/2024,00:00:03+00:00,"""Indeed, with hardship comes ease."" (Quran 94:6)

 Tags For Reach only -&gt; #drwfirstgoal #ChampionsLeague #PortfolioDay #USWNT",8,4,5,0,264,0
Hedonist,Hedonist383387,4/9/2024,23:59:28+00:00,Light tomorrow with today!  #ChampionsLeague #NCAAChampionship,0,0,0,0,0,0
olusola ideal,olusola_ideal,4/9/2024,23:56:20+00:00,"Arsenal played a good game, just a couple of silly mistakes and unconverted chances, a ""No mistake"" and ""take all chances"" spirit will help us finish the job in Munich. COYG #ChampionsLeague #Arsenal",0,0,0,0,0,0
Aaa00123,hashmi02002,4/9/2024,23:55:30+00:00,"Lets Farm $MOJO ✔️
Lets Farm $PARAM ✔️
Lets Farm $BUBBLE ✔️
 @WeArePlanetMojo @Imaginary_Ones @ParamLaboratory 

#ChampionsLeague #EidMubarak #عيد_الفطر",1,0,0,0,2,0
Quick Rick,OscarJo34468171,4/9/2024,23:55:12+00:00,"How was that not a penalty, you try running full paced and then quickly turn left without sticking your right leg out. 
#ChampionsLeague #arsenalvsbayernmunich #saka #var",0,0,0,0,30,0
Royalty Digital Marketer,Royalty_Digit,4/9/2024,23:55:07+00:00,"Branding will be more crucial than ever throughout the rest of 2024
Why, U could wonder
In a world crowded with comparable products and services, Ur brand is Ur only distinguishing factor
It's not only about logo or phrase
It is an emotional n psychological bond
#ChampionsLeague",0,0,0,0,22,0
$Block $Bubble Army,TVibesTV,4/9/2024,23:55:02+00:00,"#EidMubarak for all Muslims around the world 🌹💥
😂but for Muslims who watch #ChampionsLeague hope your team wins to have a better Eid 😅",0,0,0,0,5,0
GTalksArsenal,GTalksArsenal,4/9/2024,23:55:00+00:00,"Certain Arsenal fans are not built for a PL title challenge or Champions League nights like this. To say it’s over and we have 0 chance of progressing is ridiculous. Glad the vast majority of the fanbase, MA and the players still believe! 👍🏾🔴 #Arsenal #COYG #ChampionsLeague",9,1,3,1,599,0
_john 🟣 Adashe | UDAO $BEYOND,JohnWil6848524,4/9/2024,23:54:22+00:00,"And arsenal are the bottlers 😅
So what if Liverpool loose and man city win
#ChampionsLeague
#EclipseSolar2024 
#RealMadridManchesterCity
#EidMubarak 
  $BEYOND 
@PlayGroundCorp 
$MOJO @WeArePlanetMojo 
$PARAM @ParamLaboratory 
$BUBBLE @Imaginary_Ones #ManCity",1,0,0,1,18,0
Aisha cheema,aishachexma,4/9/2024,23:53:35+00:00,"Eid Greetings Everyone ❤️ 

#دوري_أبطال_أوروبا #عيد_الفطر_المبارك #ChampionsLeague #RealMadridManchesterCity #عيد_الفطر #EidMubarak",6,3,6,0,44,0
Joe Strutter Holland,TheMikeStrutter,4/9/2024,23:51:28+00:00,How the fuck have they not given that penalty man. Absolute alternative plains of reality. What the fucking fuck is that. Proud of the boys. We didn't really deliver but teams of the past would have capitulated after White missed and going 2-1 down. #AFCFCB #ChampionsLeague,0,0,0,0,44,0
P@pi✨,LApapi_,4/9/2024,23:49:00+00:00,Valverde goal is the best goal of the day. #ChampionsLeague,0,0,0,0,52,0
Obypix,obypix,4/9/2024,23:48:43+00:00,"World Class players make something from nothing.

That was City vs Real Madrid today. Total xG from both teams under 2.0 yet produced 6 goals and a thriller.

#ChampionsLeague",0,0,0,0,40,0
DuceBack,DucePrivate,4/9/2024,23:48:21+00:00,Rose toys fixes marriages prove me wrong #rosetoys #marriage #EclipseSolar2024 #ChampionsLeague #nsfw,0,0,0,0,69,0
prettysmile🦋,mizzy_tinny,4/9/2024,23:46:22+00:00,"I’m selling my 2x PSG Vs Barcelona tickets for Wednesday 10 April at the Parc des Princes, Let me know if you are interested in them!!! #PSG #ChampionsLeague #barcacelona",2,0,0,0,29,0
ONYEKACHI BRIGHT_$BUBBLE,BRAINKASO,4/9/2024,23:46:17+00:00,"Keep farming guys dont dull
$PARAM $Bubble $TRIP $Block
#ChampionsLeague
#Eclipse2024
#LeicesterCity",0,0,0,0,17,0
MD $BEYOND Jubayer $MOJO,juba7434,4/9/2024,23:45:53+00:00,"Farm $MOJO 
$BUBBLE  
 $PARAM  @ParamLaboratory
 $BEYOND 
$XTER For Point 

@WeArePlanetMojo go to moon🔥

#LUFC #bbtvi #PBKSvsSRH #bbrightvc #MOJO #Eclipse2024 #ChampionsLeague #RealMadridManchesterCity #EidMubarak #ChampionsLeague #عيد_الفطر #دوري_أبطال_أوروبا #tuesdayvibe",2,2,1,1,3,0
Footballstats,Footballstats05,4/9/2024,23:45:50+00:00,"Real Madrid (away) vs Manchester city

2022/23
Real Madrid (0) - (4)Manchester city 
2021/22
Real Madrid (3) - (4) Manchester city
2019/20
Real Madrid (1) - (2) Manchester city
Agg : (4) - (10)
Next :Manchester city (?) - (?) Real Madrid👀

#ChampionsLeague #MadridManchesterCity",0,0,0,0,10,0
🆎,eben18,4/9/2024,23:45:23+00:00,#day1 Of Asking if @elonmusk is actually a #WhiteSupremacist 🤔 …I’ll be back tomorrow for day 2 #ChampionsLeague,0,0,0,0,9,0
Honourable ‼️♥️,IloriVicto20767,4/9/2024,23:45:14+00:00,"The leaf has to shed 🍃🍂
Give🤲🏻

#Eclipse2024 #ChampionsLeague #EidMubarak #tuesdayvibe #RealMadridManchesterCity #EclipseSolar2024",0,0,0,0,33,0
Karen Lyons,KrmixeanKaren,4/9/2024,23:42:48+00:00,"A life spent making mistakes is not only more honourable, but more useful than a life spent doing nothing. #MtnDewPitchBlack #ChampionsLeague",0,0,0,0,1,0
Eddie,Eddie_nr123,4/9/2024,23:41:12+00:00,"Kane is a cunt
UEFA is corrupt
My two main takeaways from that game #ChampionsLeague #BAYARS",0,0,5,0,26,0
NA22RUL 🇵🇸,nazrulhassan,4/9/2024,23:40:52+00:00,Even Neur knew it was a pen 🤣 #ChampionsLeague,1,0,0,0,36,0
Dawah & Hadiths Journey,immy6315,4/9/2024,23:40:05+00:00,"""And those who believe and do righteous deeds, We will surely admit them among the righteous [19:59].""

 Tags For Reach only -&gt; #PortfolioDay #VoteBlueToProtectWomensRights #drwfirstgoal #ChampionsLeague",7,3,0,0,74,0
Dawah & Hadiths Journey,HadithsJourney,4/9/2024,23:40:03+00:00,"""And We have sent down to you clear evidences and examples. And Allah guides whom He wills to a straight path."" (Quran 24:46)

 Tags For Reach only -&gt; #PortfolioDay #drwfirstgoal #VoteBlueToProtectWomensRights #ChampionsLeague",7,1,5,0,74,0
Gerald Lambert,GeraldGhklardle,4/9/2024,23:38:14+00:00,I don't believe in failure. It is not failure if you enjoyed the process. #ChampionsLeague,0,0,0,0,0,0
Capt Remy M,captmasemo,4/9/2024,23:38:11+00:00,Does @ESPNFC have any positive to say about @FCBarcelona? These journalists are always criticizing them. Y'all are just like FOX News #UEFAChampionsLeague #ChampionsLeague,0,0,0,0,3,0
jognorupdo1970,jognorupdo77608,4/9/2024,23:37:52+00:00,"I walk slowly, but I never walk backward.   #LCSLITPITCH24 #ChampionsLeague",0,0,0,0,0,0
I.A.M,IbraheemAbdoul5,4/9/2024,23:36:45+00:00,"$BEYOND

Penalty
#EidWithGaza 
#EidMubarak 
#ChampionsLeague",0,0,0,0,6,0
Messiah,D__Messiah,4/9/2024,23:33:51+00:00,"Hello bitches

#دوري_أبطال_أوروبا #RealMadridManchesterCity #عيد_الفطر_المبارك #Eclipse2024 #هلال_شوال #ChampionsLeague #Eclipse2024 #هلال_شوال #ChampionsLeague #EclipseSolar2024 #EidMubarak #عيد_الفطر #tuesdayvibe",0,0,0,0,1,0
Did I Just See Someone Dropped?,some1gotdropped,4/9/2024,23:32:52+00:00,"Browing through Grinder is bad for your health ⚠️

#Accident #Incident #phones #iphone #apple #android #GalaxyA55 #GalaxyS22 #Death #عيد_الفطر_المبارك #Eclipse2024 #هلال_شوال #الهلال_النصر_كاس_السوبر #EclipseSolar2024 #عيد_الفطر #ChampionsLeague #EidMubarak #LovelyRunner",0,0,0,0,3,0
Julie Morgan,JfilulieJulie,4/9/2024,23:32:07+00:00,A bend in the road is not the end of the road...unless you fail to make the turn. #BOKITTY #ChampionsLeague,0,0,0,0,0,0
Dre_papii,nugentandre,4/9/2024,23:31:28+00:00,Debryune did sick just imagine  #ChampionsLeague,0,0,0,0,15,0
GRANDE FRÈRE 👁‍🗨,Gov_Osita,4/9/2024,23:31:22+00:00,"You wen Dey reason say dem dey reason you na e Dey fuck up, lol everybody Dey struggle either mentally, physically, financially or Down in an Alley 😅.

#ChampionsLeague #Eclipse2024 #EidMubarak",1,0,0,0,19,0
Kurshed Ahmed,kurshed_ahmed,4/9/2024,23:31:00+00:00,"Are you still farming these Airdrops

Farm $PARAM @ParamLaboratory

Farm $TRIP @PlayOverTrip

Don't miss this Project's 🚀

#EidMubarak #ChampionsLeague #PBKSvSRH #PBKSvsSRH #RRvsGT",1,0,0,0,64,0
Jean Peterson,JeanJenakdw,4/9/2024,23:30:40+00:00,Fear of failure is one attitude that will keep you at the same point in your life.  #Ramadan #ChampionsLeague,0,0,0,0,4,0
Randy Vo,RnwdyavfVo,4/9/2024,23:30:18+00:00,Give thanks for the rain of life that propels us to reach new horizons.  #tuesdayvibe #ChampionsLeague,0,0,0,0,6,0
Aadil ibn Ashraf,slackerwight98,4/9/2024,23:29:59+00:00,"This is what we lack ""Decision making and proper finishing"" in the final third. 

Technically a loss for us. Plus Tchoumeni's suspension in the return leg made it worse. 

Took me a while to grasp whatever we did!!! 
#RealMadridManchesterCity 
#ChampionsLeague 
#RMAMCI",0,0,0,0,10,0
laislowlarro1983,laislowlar24157,4/9/2024,23:29:45+00:00,It's so simple to be wise. Just think of something stupid to say and then don't say it. #ChampionsLeague,0,0,0,0,2,0
James Oswald 🕹️ $RCADE,JOswald062,4/9/2024,23:25:24+00:00,"Operation follow for follow. I follow back immediately

#ChampionsLeague #mainnet",0,0,0,0,15,0
0xtop1. . . $RCADE $LOL,0xtop1,4/9/2024,23:24:17+00:00,"Hey yall.
the evenings nice o'er here.

don't forget to ;Farm $TRIP

🟪 Farm $BEYOND

       Farm $MOJO

  🟪  Farm $PARAM

        Farm $BUBBLE

LET'S GOOO FAM!

#ChampionsLeague
#RealMadridManchesterCity
 #EidMubarak",1,0,0,0,18,0
Jon Snow ,kram437,4/9/2024,23:23:31+00:00,"Games were in tense, especially the real Madrid vs Man City Game 

#ChampionsLeague",1,1,5,0,51,1
JUNEZonlyDA,JUNEZonlyDA,4/9/2024,23:23:25+00:00,Put @LTrossard on the starting eleven he’s doing a much better job than Jesus rn #ChampionsLeague #AFC,0,0,0,0,20,0
Jthreads,Jthreads00000,4/9/2024,23:23:09+00:00,"#ChampionsLeague was a cash cow today 
Thank you 
Thank you 
#DraftKings",0,0,0,0,24,0
MT 🇵🇹🇳🇿🇸🇯(Ronaldo's family),DhoniCR7stan,4/9/2024,23:22:23+00:00,3-3 this is what you get when two quality teams face off can't wait for the 2nd leg at the ethihad 🔥🔥🔥🔥 #RealMadridManchesterCity #ChampionsLeague,0,0,0,0,48,0
BMG,toipex007,4/9/2024,23:21:33+00:00,"Foden, Saka, Bellingham and Musaila all bright 🔆 and balling ⚽ #skysport #RealMadridManchesterCity
#ARSBAY
#ChampionsLeague",0,0,5,0,102,0
Munish Singh,Munishsingh75,4/9/2024,23:19:49+00:00,"FARM $PARAM
FARM $BEYOND
 FARM  $BUBBLE
@ParamLaboratory 
@Imaginary_Ones 
#RealMadridManchesterCity 
#ChampionsLeague 
#Saka 
#neuer 
#EclipseSolar2024 
#EidMubarak #RealMadridManchesterCity 
#foden
#ARSBAY 
#TrumpIndictment
#SkylosFairLaunch
#SanatKurumlarınınSesiniDuyun",1,0,1,0,5,0
Tyrique❤️,tyrique_ds,4/9/2024,23:19:23+00:00,"Hi Gunners… I’m selling 3x tickets for this following games
Arsenal vs Aston Villa
Bayern vs Arsenal 
Wolves vs Arsenal 
Arsenal vs Chelsea 
They are located at great seat if you hold an interest in getting the tickets kindly send a Dm❤️ #Arsenal  #ChampionsLeague #UCL #ARSBAY",0,0,10,0,113,0
Kareem Ali,Alikareem2469,4/9/2024,23:18:49+00:00,Both champions league game were fantastic props to the English teams #RealMadridManchesterCity #ChampionsLeague,0,0,0,0,48,0
tienphotographer,tienphotographr,4/9/2024,23:17:31+00:00,a better player would have cut in and scored that instead of trying to win a pen with a terrible dive. #saka #arsenal #ChampionsLeague,0,0,0,0,55,0
ibson tekk,ibson11,4/9/2024,23:17:10+00:00,"What can you say about girls with tinder on their phone? 

#Funkeakindele
#ChampionsLeague 
#EidMubarak #northernigeria",0,0,0,0,56,0
Dennis Delgado,DlyneinssDennis,4/9/2024,23:16:30+00:00,"Smile, breathe and go slowly.  #ChampionsLeague #BOKITTY",0,0,0,0,9,0
Shamsh,officailShamsh,4/9/2024,23:14:42+00:00,"Two superb games of Champions League 👌. Return leg will be more interesting now.

#ChampionsLeague #ManchesterCity #RealMadrid #Arsenal #BayernMunich",0,0,10,0,37,0
Aryan,aryanxy04,4/9/2024,23:14:33+00:00,"Beautiful beautiful game that was 

#ChampionsLeague #RealMadridManchesterCity",2,0,5,0,29,0
I.A.M,IbraheemAbdoul5,4/9/2024,23:14:01+00:00,"WHAT A GOAL
Real Madrid 
CIVIL WAR
WHAT A GAME
Roden
$BEYOND
$BEYOND
$BEYOND

#RealMadridManchesterCity 
#ChampionsLeague 
#عيد_الفطر_المبارك",1,0,0,0,10,0
handstacisum1977,handstacis42508,4/9/2024,23:13:04+00:00,To hell with circumstances; I create opportunities.   #ChampionsLeague #MoscowMarjorie,0,0,0,0,0,0
Chibis Franklin Onu,TheRealChibis,4/9/2024,23:12:51+00:00,"Haaland x Rudigar!

Interesting, Exciting and Entertaining 🥶😇
#UCL #championsleague",0,0,10,0,61,0
Bashir Adnan,lilaizzy,4/9/2024,23:12:18+00:00,A huge Reminder Madrid have never won in the Etihad Stadium #ChampionsLeague #RealMadridManchesterCity,1,0,2,1,411,0
Sunny Oye $BEYOND 💚,SunnyOye_,4/9/2024,23:12:11+00:00,"My #ChampionsLeague predictions.

Real Madrid is not going $BEYOND the quarterfinals.

#UCL

@PlayGroundCorp",0,0,0,0,13,0
Bitcoinmax.btc 🎏 ⚪⚫,mworld_90,4/9/2024,23:12:04+00:00,"Chance for an airdrop @SenderLabs 
#IPL #ChampionsLeague",0,0,5,0,14,0
BarryB,LuckyBarryB,4/9/2024,23:11:53+00:00,"4/9 Model’s Picks
IND Pacers -14
MIA Heat -3.5
BOS Celtics +3.5
HOU Rockets +3
CHI Bulls +5
OKC Thunder -5.5
DEN Nuggets -15
LA Clippers +9
GS Warriors +3.5
NOLA Pelicans -14

#NBA  #ChampionsLeague #NCAAM #UConnHuskies #UConnMBB #EclipseSolar2024 #Nuggets #Celtics #Heat #Lakers",0,0,4,0,121,0
Chibis Franklin Onu,TheRealChibis,4/9/2024,23:11:27+00:00,"Unrelated!

Arsenal has greatly improved. An elite performance from Arteta and his boys in Emirate.

However, I expected Arteta and his technical team to find a way to curb and cut supplies from getting to Sane knowing he was Tuchel's main offensive threat.
#UCL #championsleague",0,0,0,0,64,0
Mr. D,Dread_Confusion,4/9/2024,23:10:55+00:00,Lately I been addicted to growth. I'm just tryna be da best version of me ♥️ #ChampionsLeague,1,0,0,0,14,0
M Bora 🚀MATR1XCoin 🕹️ $RCADE $BEYOND,mbora5678,4/9/2024,23:10:55+00:00,"I'm farming $BEYOND because I want that juicy revenue earning token from @PlayGroundCorp. LFG!!!

$PARAM $TRIP $BUBBLE $BEYOND $XTER $MOJO #ChampionsLeague Bellingham Eid Mubarak Saka Foden #LUFC Sane Raya Partey Real Madrid Penalty Arizona",1,1,6,1,106,0
Sunny Oye $BEYOND 💚,SunnyOye_,4/9/2024,23:10:26+00:00,"My #ChampionsLeague Predictions.

Arsenal is not going $BEYOND the quarterfinals of the #UCL 

@PlayGroundCorp",0,0,0,0,2,0
Vector.web3,du_meh_bi,4/9/2024,23:10:22+00:00,"$BUBBLE
$PARAM
$BEYOND
$SOMO
$TRIP
Tomorrow we go again 😃 #ChampionsLeague 

Russia, Israel, WWIII, civil war, Iran, #EidMubarak #Eid2024 pray for Buyern Munich",0,0,1,0,112,0
Emily Rich,EiijmlyuEmily,4/9/2024,23:09:24+00:00,Blaze with the fire that is never extinguished.  #ChampionsLeague,0,0,0,0,6,0
Neme_d_tailor,TailorNeme,4/9/2024,23:09:13+00:00,"$BLOCK TGE is just around the corner.

Landing April 11th, 12 am UTC!

Follow @getblockgames to find out more!

#ChampionsLeague #RMAMCI #ARSBAY #Saka #Haaland #donjazzy",2,0,10,0,130,0
Neme_d_tailor,TailorNeme,4/9/2024,23:08:08+00:00,"Unlock the future of gaming with @GetBlockGames Player Network! 🎮

Their Universal Player Profiles revolutionizes gaming experiences, bringing real world rewards your way. 

Join now and level up your gaming journey powered by $BLOCK!.

#BLOCK #ChampionsLeague #RMAMCI #ARSBAY",0,0,15,0,90,0
